source,target,n,p,p_source,p_target,p_cond,weight
<https://www.wikidata.org/wiki/Q23992212>,<https://www.nitrc.org/projects/mricron>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<https://fsl.fmrib.ox.ac.uk/fsl/fslwiki/FslView>,<https://www.nitrc.org/projects/mricron>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://pypi.org/project/nilearn>,<https://www.nitrc.org/projects/mricron>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q2378>,<https://www.wikidata.org/wiki/Q735748>,1,8.216926869350862e-4,0.0024650780608052587,8.216926869350862e-4,0.3333333333333333,0.3333333333333333
<https://www.wikidata.org/wiki/Q206904>,<https://www.wikidata.org/wiki/Q735748>,1,8.216926869350862e-4,0.07641741988496302,8.216926869350862e-4,0.010752688172043012,0.010752688172043012
<https://www.wikidata.org/wiki/Q129793>,<https://www.wikidata.org/wiki/Q735748>,1,8.216926869350862e-4,0.004108463434675432,8.216926869350862e-4,0.19999999999999998,0.19999999999999998
<https://cran.r-project.org/package=lme4>,<https://www.wikidata.org/wiki/Q735748>,1,8.216926869350862e-4,0.003286770747740345,8.216926869350862e-4,0.25,0.25
<https://www.wikidata.org/wiki/Q206904>,<https://cran.r-project.org/package=quantregForest>,1,8.216926869350862e-4,0.07641741988496302,8.216926869350862e-4,0.010752688172043012,0.010752688172043012
<https://pstnet.com/products/e-prime>,<https://www.experimetrix.com/>,1,8.216926869350862e-4,0.004108463434675432,8.216926869350862e-4,0.19999999999999998,0.19999999999999998
<https://www.brainproducts.com/downloads.php?kid=9>,<https://www.experimetrix.com/>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<https://www.wikidata.org/wiki/Q206904>,<https://cran.r-project.org/package=psych>,1,8.216926869350862e-4,0.07641741988496302,8.216926869350862e-4,0.010752688172043012,0.010752688172043012
<https://cran.r-project.org/package=tidyr>,<https://cran.r-project.org/package=psych>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.pharmacompass.com/pdf/party/content/omnicomm-systems-inc-party-content-1496916964.pdf>,<https://cran.r-project.org/package=psych>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q104854189>,<https://cran.r-project.org/package=psych>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q206904>,<https://cran.r-project.org/package=tidyr>,1,8.216926869350862e-4,0.07641741988496302,8.216926869350862e-4,0.010752688172043012,0.010752688172043012
<https://cran.r-project.org/package=psych>,<https://cran.r-project.org/package=tidyr>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.pharmacompass.com/pdf/party/content/omnicomm-systems-inc-party-content-1496916964.pdf>,<https://cran.r-project.org/package=tidyr>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q104854189>,<https://cran.r-project.org/package=tidyr>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q206904>,<https://www.pharmacompass.com/pdf/party/content/omnicomm-systems-inc-party-content-1496916964.pdf>,1,8.216926869350862e-4,0.07641741988496302,8.216926869350862e-4,0.010752688172043012,0.010752688172043012
<https://cran.r-project.org/package=psych>,<https://www.pharmacompass.com/pdf/party/content/omnicomm-systems-inc-party-content-1496916964.pdf>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=tidyr>,<https://www.pharmacompass.com/pdf/party/content/omnicomm-systems-inc-party-content-1496916964.pdf>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q104854189>,<https://www.pharmacompass.com/pdf/party/content/omnicomm-systems-inc-party-content-1496916964.pdf>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q206904>,<https://www.wikidata.org/wiki/Q104854189>,1,8.216926869350862e-4,0.07641741988496302,8.216926869350862e-4,0.010752688172043012,0.010752688172043012
<https://cran.r-project.org/package=psych>,<https://www.wikidata.org/wiki/Q104854189>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=tidyr>,<https://www.wikidata.org/wiki/Q104854189>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.pharmacompass.com/pdf/party/content/omnicomm-systems-inc-party-content-1496916964.pdf>,<https://www.wikidata.org/wiki/Q104854189>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.gsea-msigdb.org/gsea/index.jsp>,<https://cran.r-project.org/package=caret>,1,8.216926869350862e-4,0.0024650780608052587,8.216926869350862e-4,0.3333333333333333,0.3333333333333333
<https://cran.r-project.org/package=irr>,<https://cran.r-project.org/package=caret>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=mRMRe>,<https://cran.r-project.org/package=caret>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://pypi.org/project/pyradiomics>,<https://cran.r-project.org/package=caret>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.bioconductor.org/packages/survcomp>,<https://cran.r-project.org/package=caret>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q21447895>,<https://cran.r-project.org/package=caret>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.gsea-msigdb.org/gsea/index.jsp>,<https://cran.r-project.org/package=irr>,1,8.216926869350862e-4,0.0024650780608052587,8.216926869350862e-4,0.3333333333333333,0.3333333333333333
<https://cran.r-project.org/package=caret>,<https://cran.r-project.org/package=irr>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=mRMRe>,<https://cran.r-project.org/package=irr>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://pypi.org/project/pyradiomics>,<https://cran.r-project.org/package=irr>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.bioconductor.org/packages/survcomp>,<https://cran.r-project.org/package=irr>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q21447895>,<https://cran.r-project.org/package=irr>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.gsea-msigdb.org/gsea/index.jsp>,<https://cran.r-project.org/package=mRMRe>,1,8.216926869350862e-4,0.0024650780608052587,8.216926869350862e-4,0.3333333333333333,0.3333333333333333
<https://cran.r-project.org/package=caret>,<https://cran.r-project.org/package=mRMRe>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=irr>,<https://cran.r-project.org/package=mRMRe>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://pypi.org/project/pyradiomics>,<https://cran.r-project.org/package=mRMRe>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.bioconductor.org/packages/survcomp>,<https://cran.r-project.org/package=mRMRe>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q21447895>,<https://cran.r-project.org/package=mRMRe>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.gsea-msigdb.org/gsea/index.jsp>,<https://pypi.org/project/pyradiomics>,1,8.216926869350862e-4,0.0024650780608052587,8.216926869350862e-4,0.3333333333333333,0.3333333333333333
<https://cran.r-project.org/package=caret>,<https://pypi.org/project/pyradiomics>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=irr>,<https://pypi.org/project/pyradiomics>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=mRMRe>,<https://pypi.org/project/pyradiomics>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.bioconductor.org/packages/survcomp>,<https://pypi.org/project/pyradiomics>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q21447895>,<https://pypi.org/project/pyradiomics>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.gsea-msigdb.org/gsea/index.jsp>,<https://www.bioconductor.org/packages/survcomp>,1,8.216926869350862e-4,0.0024650780608052587,8.216926869350862e-4,0.3333333333333333,0.3333333333333333
<https://cran.r-project.org/package=caret>,<https://www.bioconductor.org/packages/survcomp>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=irr>,<https://www.bioconductor.org/packages/survcomp>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=mRMRe>,<https://www.bioconductor.org/packages/survcomp>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://pypi.org/project/pyradiomics>,<https://www.bioconductor.org/packages/survcomp>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q21447895>,<https://www.bioconductor.org/packages/survcomp>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.gsea-msigdb.org/gsea/index.jsp>,<https://www.wikidata.org/wiki/Q21447895>,1,8.216926869350862e-4,0.0024650780608052587,8.216926869350862e-4,0.3333333333333333,0.3333333333333333
<https://cran.r-project.org/package=caret>,<https://www.wikidata.org/wiki/Q21447895>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=irr>,<https://www.wikidata.org/wiki/Q21447895>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=mRMRe>,<https://www.wikidata.org/wiki/Q21447895>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://pypi.org/project/pyradiomics>,<https://www.wikidata.org/wiki/Q21447895>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.bioconductor.org/packages/survcomp>,<https://www.wikidata.org/wiki/Q21447895>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q1788435>,<https://www.micropticsl.com/products/sperm-class-analyzer-casa-system>,1,8.216926869350862e-4,0.008216926869350863,8.216926869350862e-4,0.09999999999999999,0.09999999999999999
<https://www.wikidata.org/wiki/Q1204300>,<https://www.wikidata.org/wiki/Q55641191>,1,8.216926869350862e-4,0.1865242399342646,8.216926869350862e-4,0.004405286343612334,0.004405286343612334
<https://www.wikidata.org/wiki/Q206904>,<http://www.dissect.ed.ac.uk/>,1,8.216926869350862e-4,0.07641741988496302,8.216926869350862e-4,0.010752688172043012,0.010752688172043012
<https://www.wikidata.org/wiki/Q18359288>,<http://www.dissect.ed.ac.uk/>,1,8.216926869350862e-4,0.005751848808545604,8.216926869350862e-4,0.14285714285714285,0.14285714285714285
<http://csg.sph.umich.edu/abecasis/metal>,<http://www.dissect.ed.ac.uk/>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<http://www.haplotype-reference-consortium.org/>,<http://www.dissect.ed.ac.uk/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://alkesgroup.broadinstitute.org/BOLT-LMM>,<http://www.dissect.ed.ac.uk/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=ordinal>,<http://www.dissect.ed.ac.uk/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=rms>,<http://www.dissect.ed.ac.uk/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/src/contrib/Archive/gtx>,<http://www.dissect.ed.ac.uk/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://github.com/DReichLab/EIG>,<http://www.dissect.ed.ac.uk/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://github.com/hmgu-itg/metacarpa>,<http://www.dissect.ed.ac.uk/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://hydra.usc.edu/gxe>,<http://www.dissect.ed.ac.uk/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://mathgen.stats.ox.ac.uk/genetics_software/shapeit/shapeit.html>,<http://www.dissect.ed.ac.uk/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://mathgen.stats.ox.ac.uk/genetics_software/snptest/snptest.html>,<http://www.dissect.ed.ac.uk/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://mathgen.stats.ox.ac.uk/impute/impute_v2.html>,<http://www.dissect.ed.ac.uk/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://people.virginia.edu/~wc9c/KING>,<http://www.dissect.ed.ac.uk/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.illumina.com/Documents/products/technotes/technote_gencall_data_analysis_software.pdf>,<http://www.dissect.ed.ac.uk/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q206904>,<http://www.haplotype-reference-consortium.org/>,1,8.216926869350862e-4,0.07641741988496302,8.216926869350862e-4,0.010752688172043012,0.010752688172043012
<https://www.wikidata.org/wiki/Q18359288>,<http://www.haplotype-reference-consortium.org/>,1,8.216926869350862e-4,0.005751848808545604,8.216926869350862e-4,0.14285714285714285,0.14285714285714285
<http://csg.sph.umich.edu/abecasis/metal>,<http://www.haplotype-reference-consortium.org/>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<http://www.dissect.ed.ac.uk/>,<http://www.haplotype-reference-consortium.org/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://alkesgroup.broadinstitute.org/BOLT-LMM>,<http://www.haplotype-reference-consortium.org/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=ordinal>,<http://www.haplotype-reference-consortium.org/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=rms>,<http://www.haplotype-reference-consortium.org/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/src/contrib/Archive/gtx>,<http://www.haplotype-reference-consortium.org/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://github.com/DReichLab/EIG>,<http://www.haplotype-reference-consortium.org/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://github.com/hmgu-itg/metacarpa>,<http://www.haplotype-reference-consortium.org/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://hydra.usc.edu/gxe>,<http://www.haplotype-reference-consortium.org/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://mathgen.stats.ox.ac.uk/genetics_software/shapeit/shapeit.html>,<http://www.haplotype-reference-consortium.org/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://mathgen.stats.ox.ac.uk/genetics_software/snptest/snptest.html>,<http://www.haplotype-reference-consortium.org/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://mathgen.stats.ox.ac.uk/impute/impute_v2.html>,<http://www.haplotype-reference-consortium.org/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://people.virginia.edu/~wc9c/KING>,<http://www.haplotype-reference-consortium.org/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.illumina.com/Documents/products/technotes/technote_gencall_data_analysis_software.pdf>,<http://www.haplotype-reference-consortium.org/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q206904>,<https://alkesgroup.broadinstitute.org/BOLT-LMM>,1,8.216926869350862e-4,0.07641741988496302,8.216926869350862e-4,0.010752688172043012,0.010752688172043012
<https://www.wikidata.org/wiki/Q18359288>,<https://alkesgroup.broadinstitute.org/BOLT-LMM>,1,8.216926869350862e-4,0.005751848808545604,8.216926869350862e-4,0.14285714285714285,0.14285714285714285
<http://csg.sph.umich.edu/abecasis/metal>,<https://alkesgroup.broadinstitute.org/BOLT-LMM>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<http://www.dissect.ed.ac.uk/>,<https://alkesgroup.broadinstitute.org/BOLT-LMM>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<http://www.haplotype-reference-consortium.org/>,<https://alkesgroup.broadinstitute.org/BOLT-LMM>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=ordinal>,<https://alkesgroup.broadinstitute.org/BOLT-LMM>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=rms>,<https://alkesgroup.broadinstitute.org/BOLT-LMM>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/src/contrib/Archive/gtx>,<https://alkesgroup.broadinstitute.org/BOLT-LMM>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://github.com/DReichLab/EIG>,<https://alkesgroup.broadinstitute.org/BOLT-LMM>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://github.com/hmgu-itg/metacarpa>,<https://alkesgroup.broadinstitute.org/BOLT-LMM>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://hydra.usc.edu/gxe>,<https://alkesgroup.broadinstitute.org/BOLT-LMM>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://mathgen.stats.ox.ac.uk/genetics_software/shapeit/shapeit.html>,<https://alkesgroup.broadinstitute.org/BOLT-LMM>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://mathgen.stats.ox.ac.uk/genetics_software/snptest/snptest.html>,<https://alkesgroup.broadinstitute.org/BOLT-LMM>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://mathgen.stats.ox.ac.uk/impute/impute_v2.html>,<https://alkesgroup.broadinstitute.org/BOLT-LMM>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://people.virginia.edu/~wc9c/KING>,<https://alkesgroup.broadinstitute.org/BOLT-LMM>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.illumina.com/Documents/products/technotes/technote_gencall_data_analysis_software.pdf>,<https://alkesgroup.broadinstitute.org/BOLT-LMM>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q206904>,<https://cran.r-project.org/package=ordinal>,1,8.216926869350862e-4,0.07641741988496302,8.216926869350862e-4,0.010752688172043012,0.010752688172043012
<https://www.wikidata.org/wiki/Q18359288>,<https://cran.r-project.org/package=ordinal>,1,8.216926869350862e-4,0.005751848808545604,8.216926869350862e-4,0.14285714285714285,0.14285714285714285
<http://csg.sph.umich.edu/abecasis/metal>,<https://cran.r-project.org/package=ordinal>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<http://www.dissect.ed.ac.uk/>,<https://cran.r-project.org/package=ordinal>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<http://www.haplotype-reference-consortium.org/>,<https://cran.r-project.org/package=ordinal>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://alkesgroup.broadinstitute.org/BOLT-LMM>,<https://cran.r-project.org/package=ordinal>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=rms>,<https://cran.r-project.org/package=ordinal>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/src/contrib/Archive/gtx>,<https://cran.r-project.org/package=ordinal>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://github.com/DReichLab/EIG>,<https://cran.r-project.org/package=ordinal>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://github.com/hmgu-itg/metacarpa>,<https://cran.r-project.org/package=ordinal>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://hydra.usc.edu/gxe>,<https://cran.r-project.org/package=ordinal>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://mathgen.stats.ox.ac.uk/genetics_software/shapeit/shapeit.html>,<https://cran.r-project.org/package=ordinal>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://mathgen.stats.ox.ac.uk/genetics_software/snptest/snptest.html>,<https://cran.r-project.org/package=ordinal>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://mathgen.stats.ox.ac.uk/impute/impute_v2.html>,<https://cran.r-project.org/package=ordinal>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://people.virginia.edu/~wc9c/KING>,<https://cran.r-project.org/package=ordinal>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.illumina.com/Documents/products/technotes/technote_gencall_data_analysis_software.pdf>,<https://cran.r-project.org/package=ordinal>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q206904>,<https://cran.r-project.org/package=rms>,1,8.216926869350862e-4,0.07641741988496302,8.216926869350862e-4,0.010752688172043012,0.010752688172043012
<https://www.wikidata.org/wiki/Q18359288>,<https://cran.r-project.org/package=rms>,1,8.216926869350862e-4,0.005751848808545604,8.216926869350862e-4,0.14285714285714285,0.14285714285714285
<http://csg.sph.umich.edu/abecasis/metal>,<https://cran.r-project.org/package=rms>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<http://www.dissect.ed.ac.uk/>,<https://cran.r-project.org/package=rms>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<http://www.haplotype-reference-consortium.org/>,<https://cran.r-project.org/package=rms>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://alkesgroup.broadinstitute.org/BOLT-LMM>,<https://cran.r-project.org/package=rms>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=ordinal>,<https://cran.r-project.org/package=rms>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/src/contrib/Archive/gtx>,<https://cran.r-project.org/package=rms>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://github.com/DReichLab/EIG>,<https://cran.r-project.org/package=rms>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://github.com/hmgu-itg/metacarpa>,<https://cran.r-project.org/package=rms>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://hydra.usc.edu/gxe>,<https://cran.r-project.org/package=rms>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://mathgen.stats.ox.ac.uk/genetics_software/shapeit/shapeit.html>,<https://cran.r-project.org/package=rms>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://mathgen.stats.ox.ac.uk/genetics_software/snptest/snptest.html>,<https://cran.r-project.org/package=rms>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://mathgen.stats.ox.ac.uk/impute/impute_v2.html>,<https://cran.r-project.org/package=rms>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://people.virginia.edu/~wc9c/KING>,<https://cran.r-project.org/package=rms>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.illumina.com/Documents/products/technotes/technote_gencall_data_analysis_software.pdf>,<https://cran.r-project.org/package=rms>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q206904>,<https://cran.r-project.org/src/contrib/Archive/gtx>,1,8.216926869350862e-4,0.07641741988496302,8.216926869350862e-4,0.010752688172043012,0.010752688172043012
<https://www.wikidata.org/wiki/Q18359288>,<https://cran.r-project.org/src/contrib/Archive/gtx>,1,8.216926869350862e-4,0.005751848808545604,8.216926869350862e-4,0.14285714285714285,0.14285714285714285
<http://csg.sph.umich.edu/abecasis/metal>,<https://cran.r-project.org/src/contrib/Archive/gtx>,1,8.216926869350862e-4,0.0016433853738701725,8.216926869350862e-4,0.5,0.5
<http://www.dissect.ed.ac.uk/>,<https://cran.r-project.org/src/contrib/Archive/gtx>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<http://www.haplotype-reference-consortium.org/>,<https://cran.r-project.org/src/contrib/Archive/gtx>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://alkesgroup.broadinstitute.org/BOLT-LMM>,<https://cran.r-project.org/src/contrib/Archive/gtx>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=ordinal>,<https://cran.r-project.org/src/contrib/Archive/gtx>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://cran.r-project.org/package=rms>,<https://cran.r-project.org/src/contrib/Archive/gtx>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://github.com/DReichLab/EIG>,<https://cran.r-project.org/src/contrib/Archive/gtx>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://github.com/hmgu-itg/metacarpa>,<https://cran.r-project.org/src/contrib/Archive/gtx>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://hydra.usc.edu/gxe>,<https://cran.r-project.org/src/contrib/Archive/gtx>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://mathgen.stats.ox.ac.uk/genetics_software/shapeit/shapeit.html>,<https://cran.r-project.org/src/contrib/Archive/gtx>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://mathgen.stats.ox.ac.uk/genetics_software/snptest/snptest.html>,<https://cran.r-project.org/src/contrib/Archive/gtx>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://mathgen.stats.ox.ac.uk/impute/impute_v2.html>,<https://cran.r-project.org/src/contrib/Archive/gtx>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
